	Name	Address	Phone	Longitude	Latitude
15767	Wok & Ris	gorod Moskva, Kronshtadtskij bul'var, dom 3A	(925) 928-36-03	37.48538799999999	55.84081578212992
15768	Tacos Rus	gorod Moskva, Kronshtadtskij bul'var, dom 3A	(495) 181-29-88	37.48538799999999	55.84081578212992
15769	Marakand	gorod Moskva, Novinskij bul'var, dom 11	(495) 605-75-85	37.58178	55.75347175667848
15770	Shaurma	gorod Moskva, poselenie Moskovskij, Kievskoe shosse, 23-j kilometr, dom 14, korpus 6	(926) 190-24-24	37.41539999999999	55.633176721946974
15771	PuBlo esco Bar	gorod Moskva, Novodmitrovskaja ulitsa, dom 2, korpus 5	(985) 109-93-39	37.59108499999999	55.80359377125968
15772	Gril' Grad	gorod Moskva, gorod Moskovskij, Solnechnaja ulitsa, vladenie 4A	(499) 288-10-89	37.367076	55.58426770793268
15773	Bar «Pivoteka»	gorod Moskva, Bol'shaja Filevskaja ulitsa, dom 4	(495) 863-17-95	37.512037	55.75375875676179
15774	Kobzar'	gorod Moskva, ulitsa Mihajlova, dom 29, korpus 3	(495) 778-43-82	37.77191291586694	55.72721440470783
15775	Kafe Ataman Pandok	gorod Moskva, ulitsa Pererva, dom 30	(495) 643-65-14	37.7339669691157	55.652541959094094
15777	Shaurma	gorod Moskva, ulitsa Akademika Volgina, dom 25, korpus 1	(495) 789-45-78	37.510443	55.6448307252954
15778	Redwood	gorod Moskva, Presnenskaja naberezhnaja, dom 10, stroenie 2	(904) 777-37-36	37.534299	55.747830755041484
15780	Tinto	gorod Moskva, Novodmitrovskaja ulitsa, dom 2, korpus 5	(495) 662-94-76	37.59108499999999	55.80359377125968
15781	Fartuk	gorod Moskva, Novodmitrovskaja ulitsa, dom 2, korpus 5	(916) 585-19-77	37.59108499999999	55.80359377125968
15782	Kafe «Tiflisi»	gorod Moskva, poselenie Vnukovskoe, Omskaja ulitsa, dom 16	(995) 000-98-89	37.264230000000005	55.62073071837487
15783	Chisto po-v'etnamski	gorod Moskva, Kronshtadtskij bul'var, dom 3A	(495) 127-09-00	37.48538799999999	55.84081578212992
15785	Bouling «Joy House»	gorod Moskva, poselenie Vnukovskoe, kvartal № 30, domovladenie 1, stroenie 1	(985) 415-94-20	37.307142	55.625948
15786	17 rajon	gorod Moskva, gorod Zelenograd, Georgievskij prospekt, dom 37, korpus 3	(926) 053-34-86	37.15003	55.965530818811075
15789	SERGE HOUSE	gorod Moskva, bul'var Generala Karbysheva, dom 13A	(926) 025-02-28	37.468678999999995	55.781194764735496
15790	Shaurma	gorod Moskva, Leningradskij prospekt, dom 75G, stroenie 1	(499) 785-23-64	37.51288099999999	55.80331777117921
15792	Burgernaja	gorod Moskva, poselenie Novofedorovskoe, derevnja Jakovlevskoe, Dorozhnaja ulitsa, vladenie 31	(963) 655-99-00	36.931335	55.46451467387953
15793	Doner	gorod Moskva, Sokol'nicheskaja ploschad', dom 9A	(495) 637-92-44	37.679829	55.79038676741129
15794	Kofe KiS	gorod Moskva, ulitsa Buninskaja Alleja, dom 7	(966) 005-14-59	37.51553	55.536224
15795	Shaurma	gorod Moskva, Mitinskaja ulitsa, dom 36, stroenie 1	(963) 649-95-39	37.36402799999999	55.84646278378217
15797	Pekarnja mamin hleb	gorod Moskva, Otkrytoe shosse, dom 5, korpus 13	(903) 161-36-52	37.73190100000001	55.81472877450779
15798	Doner	gorod Moskva, Kronshtadtskij bul'var, dom 3A	(495) 127-09-00	37.48563299999999	55.8404837820328
15800	FireLake, Arild lounge bar	gorod Moskva, Samarskaja ulitsa, dom 1	(495) 221-77-77	37.626241	55.784789
15802	Kafe Armjanskij Dom	gorod Moskva, poselenie Moskovskij, derevnja Salar'evo, 1-ja Novaja ulitsa, dom 1	(903) 774-88-22	37.43992499999999	55.62466471950352
15803	Sushi lavka «Crazy Tuna» i Burgernaja «Crazy Beef»	gorod Moskva, Varshavskoe shosse, dom 141, korpus 7	(965) 185-05-55	37.601299999999995	55.58997970956618
15804	Bufet na Hitrovke	gorod Moskva, Hitrovskij pereulok, dom 3/1, stroenie 4	(909) 165-00-88	37.64332717419588	55.75342174292007
15805	Frendis	gorod Moskva, ulitsa Pokrovka, dom 28, stroenie 3	(495) 917-47-95	37.649588752378335	55.76012147625601
15808	Fresh fit	gorod Moskva, ulitsa Marshala Savitskogo, dom 7	(903) 513-14-08	37.585842	55.50621468569537
15809	Burgernaja Haljal	gorod Moskva, ulitsa Marshala Savitskogo, dom 7	(916) 704-79-86	37.585842	55.50621468569537
15810	Fud kort	gorod Moskva, ulitsa Marshala Savitskogo, dom 7	(495) 796-41-32	37.585842	55.50621468569537
15811	Fud kort	gorod Moskva, ulitsa Marshala Savitskogo, dom 7	(495) 796-41-32	37.585842	55.50621468569537
15812	Pekarnja «Buhanka»	gorod Moskva, Muravskaja ulitsa, dom 38, korpus 2	(926) 663-56-85	37.372494	55.86312178866119
15813	Wine P.S.	gorod Moskva, Bol'shaja Filevskaja ulitsa, dom 4	(925) 108-27-37	37.513031999999995	55.754475756969924
15814	Jeffreys CoffeShop	gorod Moskva, ulitsa Aviakonstruktora Suhogo, dom 2, korpus 1	(499) 182-73-84	37.542406	55.78673976634939
15815	Tinerdzhi	gorod Moskva, ulitsa Aviakonstruktora Suhogo, dom 2, korpus 1	(499) 282-81-92	37.542406	55.78673976634939
15817	Hachapurik	gorod Moskva, Deguninskaja ulitsa, dom 10, stroenie 2	(926) 780-53-50	37.53655499999999	55.865547789372286
15818	Buhanka	gorod Moskva, 5-ja Kozhuhovskaja ulitsa, dom 18, korpus 1	(925) 494-83-80	37.673129	55.70491474261424
15819	Wikibeeria	gorod Moskva, 3-j Krutitskij pereulok, dom 13	(916) 479-50-60	37.662782000000014	55.73041274999201
15820	Coffee to go	gorod Moskva, ulitsa Pravdy, dom 7/9	(915) 289-99-39	37.57734000000001	55.78474676576924
15821	Bulochnaja №9	gorod Moskva, 1-ja Dubrovskaja ulitsa, dom 2B, korpus 1	(929) 513-08-87	37.667776	55.72934074968151
15822	Hachapuri Lovkach	gorod Moskva, 1-ja Chobotovskaja alleja, dom 6-B	(977) 874-55-05	37.35427299999999	55.6558807284735
15823	Staryj Tiflis	gorod Moskva, Starokachalovskaja ulitsa, dom 5	(903) 273-66-33	37.580681000000006	55.57003870386711
15824	Shaurma	gorod Moskva, Korovinskoe shosse, dom 19	(499) 905-26-26	37.52538	55.875386792257885
15825	Shaurma	gorod Moskva, ulitsa Marshala Fedorenko, dom 12	(495) 484-14-11	37.488852	55.881715794115365
15826	Shaurma	gorod Moskva, Angarskaja ulitsa, dom 1	(968) 459-55-33	37.51041200000001	55.870891790939275
15827	Shaurma	gorod Moskva, Angarskaja ulitsa, dom 1	(977) 315-16-05	37.51041200000001	55.870891790939275
15828	Shaurma	gorod Moskva, Korovinskoe shosse, dom 13, korpus 1	(926) 573-70-16	37.533796	55.86991279065216
15829	Pekarnja	gorod Moskva, ulitsa Marshala Fedorenko, dom 7	(965) 249-55-22	37.49003499999999	55.88018279366534
15830	Pitstsa, Sushi, Rolly	gorod Moskva, Korovinskoe shosse, dom 13, korpus 1	(926) 327-89-11	37.533796	55.86991279065216
15831	Sushiset	gorod Moskva, Taldomskaja ulitsa, dom 17, korpus 1	(968) 010-04-33	37.523139	55.87421579191432
15832	Shaurma 24	gorod Moskva, Taldomskaja ulitsa, dom 15	(910) 211-12-13	37.52156500000001	55.87357379172597
15833	Venahi	gorod Moskva, Aviatsionnaja ulitsa, dom 66	(903) 777-93-99	37.460418	55.80986777308942
15834	Local Burger	gorod Moskva, Aviatsionnaja ulitsa, dom 66	(916) 123-41-97	37.460418	55.80986777308942
15835	Com	gorod Moskva, Aviatsionnaja ulitsa, dom 66	(901) 768-79-89	37.460418	55.80986777308942
15836	Pekarnja	gorod Moskva, ulitsa Petra Romanova, dom 6	(926) 194-03-03	37.680745	55.70835074360748
15837	Zacoffee	gorod Moskva, pereulok Kapranova, dom 3, stroenie 1	(916) 964-66-46	37.573212000000005	55.75805575800934
15838	Kafe KljukVa	gorod Moskva, Semenovskij pereulok, dom 6	(495) 970-05-03	37.713973	55.78353376541618
15839	Majak	gorod Moskva, ulitsa Akademika Volgina, dom 8A, korpus 1	(985) 158-27-86	37.515382	55.65119072712423
15843	Veranda Lounge Cafe	gorod Moskva, Luzhnetskaja naberezhnaja, dom 2/4, stroenie 18	(915) 009-00-09	37.572798	55.714011745244534
15844	PizzaUp	gorod Moskva, Rublevskoe shosse, dom 40, korpus 2	(929) 552-87-77	37.414593999999994	55.75054575582926
15847	BarBirShop	gorod Moskva, Beskudnikovskij bul'var, dom 5	(916) 088-89-99	37.560857000000006	55.85938378756581
15848	Punkt obschestvennogo pitanija bez zala obsluzhivanija posetitelej	gorod Moskva, gorod Troitsk, Bol'shaja Oktjabr'skaja ulitsa, vladenie 9A	(905) 777-95-35	37.29956864016785	55.49224029987244
15849	Pitstserija «Sunakku»	gorod Moskva, gorod Troitsk, Gorodskaja ulitsa, vladenie 6	(985) 798-65-41	37.321188	55.49267268185327
15850	Kofejnja «Moj kofe bar»	gorod Moskva, gorod Troitsk, Sirenevyj bul'var, dom 1	(916) 291-70-71	37.2963213372439	55.46895424924471
15855	Pekarnja TORTilla	gorod Moskva, gorod Zelenograd, Georgievskij prospekt, dom 37, korpus 2	(905) 489-96-86	37.149967	55.96696681923575
15856	Doner Kebab	gorod Moskva, Festival'naja ulitsa, dom 2A	(495) 708-08-01	37.475968	55.853972785980794
15857	Pekar' Shul'ts	gorod Moskva, ulitsa Geroev Panfilovtsev, dom 41, korpus 1	(967) 056-65-61	37.410086	55.85441078610906
15860	Black Bird Coffee	gorod Moskva, Nagatinskaja ulitsa, dom 16	(903) 160-58-33	37.64174500000001	55.67885273509061
15861	Pekarnja BIKO Kulinarija	gorod Moskva, shosse Entuziastov, dom 98B, stroenie 1	(985) 263-09-70	37.832722999999994	55.771546761929294
15865	Element kofe	gorod Moskva, Staraja Basmannaja ulitsa, dom 38/2, stroenie 1D	(985) 513-74-71	37.67060000000001	55.76923576125748
15866	Fabrika Pitstsy	gorod Moskva, Jakornaja ulitsa, dom 1	(925) 522-44-02	37.682297999999996	55.68834173782789
15867	Pekarnja	gorod Moskva, ulitsa Marshala Katukova, dom 17, korpus 1	(926) 426-82-61	37.40807	55.80801277254832
15870	Rocky 215	gorod Moskva, ulitsa Nizhnjaja Maslovka, dom 5, korpus 1	(903) 215-44-40	37.584351000000005	55.791378767700195
15871	Kofeinka	gorod Moskva, Varshavskoe shosse, vladenie 132/1	(964) 763-64-46	37.609413	55.62089371842163
15873	Molodost'	gorod Moskva, Baumanskaja ulitsa, dom 11, stroenie 8	(969) 100-88-28	37.677968	55.776585763394635
15874	Levels Lounge Bar	gorod Moskva, proezd Aeroporta, dom 8, stroenie 7	(499) 573-82-81	37.522186999999995	55.79734676943881
15879	Sushi Vesla	gorod Moskva, Svjatoozerskaja ulitsa, dom 1A	(800) 550-30-30	37.88412699999997	55.71479374547072
15880	Verso coffe	gorod Moskva, Proletarskij prospekt, dom 30	(915) 137-59-72	37.65872100000001	55.630506721180325
15881	Trattorija il Tortellino	gorod Moskva, ulitsa Marshala Birjuzova, dom 22, korpus 1	(926) 938-36-98	37.48947825298951	55.796020364871296
15884	COFFEE PLAY	gorod Moskva, Bagrationovskij proezd, dom 1A, korpus 1	(499) 754-69-84	37.51309199999999	55.74576275444157
15885	RTVELI	gorod Moskva, Bagrationovskij proezd, dom 1A, korpus 1	(499) 567-89-41	37.51309199999999	55.74576275444157
15886	PITA HAUS	gorod Moskva, Bagrationovskij proezd, dom 1A, korpus 1	(499) 759-84-63	37.51309199999999	55.74576275444157
15887	IPHO CAFE	gorod Moskva, Bagrationovskij proezd, dom 1A, korpus 1	(499) 563-24-78	37.51309199999999	55.74576275444157
15888	The BEST Burgers	gorod Moskva, Bagrationovskij proezd, dom 1A, korpus 1	(499) 455-02-86	37.51309199999999	55.74576275444157
15889	PEL'MENIKI	gorod Moskva, Bagrationovskij proezd, dom 1A, korpus 1	(499) 876-54-12	37.51309199999999	55.74576275444157
15890	Atomsfera kafe	gorod Moskva, Kashirskoe shosse, dom 61G	(495) 933-65-35	37.71440400000001	55.62071071836914
15891	Oblaka	gorod Moskva, Kutuzovskij prospekt, dom 48	(917) 581-01-75	37.4878963867704	55.7318179373852
15892	Kafe & Bulochnaja «Bul'var»	gorod Moskva, Muravskaja ulitsa, dom 38, korpus 2	(965) 873-45-63	37.372441	55.86312178866119
15895	Dymovarnja	gorod Moskva, Taganskaja ploschad', dom 86/1, stroenie 1	(926) 885-93-46	37.652799	55.7415827532293
15898	Pekarnja «Dom Hleba»	gorod Moskva, ulitsa Sholohova, dom 5, korpus 2	(916) 604-71-98	37.354442	55.63682272299416
15901	CAFE RIOBA	gorod Moskva, 1-ja Dubrovskaja ulitsa, dom 13A, stroenie 1	(903) 107-55-53	37.674881	55.72282574779499
15903	Kafe «Taksi 18»	gorod Moskva, 1-j Nagatinskij proezd, dom 15	(495) 604-43-47	37.633746	55.674548733849804
15905	Coffeebrain	gorod Moskva, Sretenskij bul'var, dom 7	(985) 432-78-18	37.634345	55.766778760543374
15908	Maki Maki	gorod Moskva, ulitsa Akademika Chelomeja, dom 5	(495) 728-00-00	37.533125	55.66165973013688
15916	Kofe Star	gorod Moskva, ulitsa 1905 Goda, dom 9, stroenie 1	(977) 266-88-54	37.560314	55.76404175974806
15917	Bufet MGUTU im.K.G. Razumovskogo	gorod Moskva, ulitsa Narodnogo Opolchenija, dom 38, stroenie 2	(903) 720-76-68	37.48736146133904	55.78875129786826
15919	BAR	gorod Moskva, Leninskij prospekt, dom 146	(495) 434-31-97	37.495707	55.656714728713524
15920	Kafeterij	gorod Moskva, ulitsa Prishvina, dom 23	(903) 152-69-56	37.60482100000001	55.88547479521907
15922	Anderson na dache	gorod Moskva, prospekt Mira, dom 119, stroenie 136	(495) 125-49-07	37.627659	55.828027778391295
15923	Svad'ba soek	gorod Moskva, prospekt Mira, dom 119, stroenie 550	(495) 117-82-97	37.625594999999976	55.837889781274114
15924	Tseh 46	gorod Moskva, prospekt Mira, dom 119, stroenie 46	(985) 464-74-65	37.627998	55.83826378138349
15925	Morozhennoe	gorod Moskva, prospekt Mira, dom 119, stroenie 575	(495) 967-37-01	37.620541	55.83476978036183
15927	Laboratorija Morozhennogo	gorod Moskva, prospekt Mira, dom 119, stroenie 417	(915) 170-14-64	37.63153299999999	55.833559780008095
15928	Kosmos	gorod Moskva, prospekt Mira, dom 119, stroenie 34	(926) 734-80-99	37.621194	55.83541278054983
15929	Michurin	gorod Moskva, prospekt Mira, dom 119, stroenie 131	(495) 137-81-55	37.63846699999999	55.82861777856372
15931	Ottepel'	gorod Moskva, prospekt Mira, dom 119, stroenie 311	(495) 748-61-02	37.61904199999999	55.83139877937644
15932	Pirogi	gorod Moskva, prospekt Mira, dom 119, stroenie 467	(965) 105-22-33	37.630572	55.833148779887935
15933	Rybatskaja derevnja	gorod Moskva, prospekt Mira, dom 119, stroenie 446/1	(495) 772-90-72	37.62816499999999	55.839203781658405
15936	Pekarnja «Makovka»	gorod Moskva, poselenie Vnukovskoe, ulitsa Letchika Ul'janina, dom 5	(999) 999-99-99	37.306647	55.625706
15937	Urozhaj	gorod Moskva, prospekt Mira, dom 119, stroenie 164	(985) 196-12-34	37.625033	55.82663777798521
15938	Ferma	gorod Moskva, prospekt Mira, dom 119, stroenie 244	(495) 968-31-28	37.627487	55.84034678199273
15939	MOSKOVSKOE NEBO	gorod Moskva, prospekt Mira, dom 119, stroenie 422	(495) 748-61-01	37.62568699999999	55.835156780474975
15943	Buffet.uz	gorod Moskva, Tallinskaja ulitsa, dom 26	(917) 566-72-58	37.407514000000006	55.799932770192456
15945	Hotdogi i burgery	gorod Moskva, Belozerskaja ulitsa, dom 17G	(977) 816-56-59	37.61970899999999	55.896052798326885
15947	Chajhana	gorod Moskva, Dmitrovskoe shosse, dom 91	(926) 965-25-16	37.545959	55.87057179084543
15948	Shaurma	gorod Moskva, Dmitrovskoe shosse, dom 91	(926) 965-25-16	37.545959	55.87057179084543
15949	Hvoja	gorod Moskva, Staraja Basmannaja ulitsa, dom 17, stroenie 3	(495) 006-05-04	37.660913	55.76671076052361
15952	Sushi «Sapporo»	gorod Moskva, ulitsa Nametkina, dom 3	(925) 676-43-99	37.545975999999996	55.66607973140967
15953	Konditerskaja	gorod Moskva, vnutrigorodskaja territorija poselenie Moskovskij, gorod Moskovskij, ulitsa Nikitina, dom 2	(926) 222-38-22	37.356843000000005	55.60448371371785
15954	Sab Cafe	gorod Moskva, 2-ja Pugachevskaja ulitsa, vladenie 11	(495) 544-46-45	37.729881000000006	55.793341768271965
15955	Shaurma	gorod Moskva, Zubovskij bul'var, dom 17, stroenie 1	(916) 757-97-97	37.59122899999999	55.736113751643856
15959	Shaurma	gorod Moskva, prospekt Vernadskogo, dom 86B, stroenie 1	(495) 788-93-52	37.48029600000001	55.66227673031453
15962	Hachapurnaja	gorod Moskva, Dorozhnaja ulitsa, dom 1, korpus 1	(916) 782-81-03	37.624856	55.63070772123803
15963	Kofejnja Koza Nostra	gorod Moskva, ulitsa Chernjahovskogo, dom 19	(926) 233-37-93	37.538316	55.808858772795084
15965	Shahrizada	gorod Moskva, poselenie Kokoshkino, dachnyj poselok Kokoshkino, Shkol'naja ulitsa, dom 12	(906) 724-20-20	37.163767	55.60004671244722
15966	Pekarnja «Domik pekarja»	gorod Moskva, Leninskij prospekt, dom 129, korpus 2	(925) 192-65-95	37.480959	55.64373572498064
15969	Moloko	gorod Moskva, Kutuzovskij prospekt, dom 36, stroenie 11	(915) 449-49-81	37.526538	55.74192675332905
15970	Kafeterij	gorod Moskva, 5-ja ulitsa Jamskogo Polja, dom 23, korpus 1	(499) 530-36-81	37.57737299999999	55.788216766779406
15972	Coffee	gorod Moskva, Duhovskoj pereulok, dom 17, stroenie 11	(455) 756-13-64	37.615715	55.70458974252033
15973	Mnogo Lososja	gorod Moskva, ulitsa Krasina, dom 9, stroenie 1	(495) 288-13-24	37.587824	55.76736876071483
15975	Pekarnja	gorod Moskva, Tallinskaja ulitsa, dom 13, korpus 1	(926) 032-74-77	37.400932	55.79986077017147
15977	Sikvaruli	gorod Moskva, ulitsa Kuusinena, dom 11, korpus 2	(926) 208-95-39	37.51402199999999	55.782694765172
15979	Parus	gorod Moskva, bul'var Jana Rajnisa, dom 4, korpus 1	(495) 944-35-00	37.430634	55.85065678500983
15984	Wine Express	gorod Moskva, Chistoprudnyj bul'var, dom 12, korpus 4	(495) 651-95-15	37.642942000000005	55.76157375903108
15985	Pita i suvlaki	gorod Moskva, Samotechnaja ulitsa, dom 1/15	(916) 239-20-78	37.618294	55.774442762771386
15986	Cheburechnaja SSSR	gorod Moskva, Bratislavskaja ulitsa, dom 12	(925) 594-87-88	37.75269900000001	55.659763729591056
15987	Chajhana	gorod Moskva, Har'kovskaja ulitsa, dom 4, korpus 3	(903) 734-60-69	37.64932	55.58761370888947
15988	Gorodskie pekarni	gorod Moskva, prospekt Mira, dom 46	(926) 282-95-35	37.634122	55.78132076477217
15989	OnePriceCoffee	gorod Moskva, prospekt Mira, dom 48, stroenie 6	(495) 015-31-50	37.634304	55.78176776490224
15990	Kafe	gorod Moskva, ulitsa Akademika Piljugina, dom 8A	(926) 651-86-82	37.540686	55.668880732216486
15991	YUG gruzinskoe bistro	gorod Moskva, Bol'shaja Novodmitrovskaja ulitsa, dom 36, stroenie 9	(915) 181-70-89	37.58447400000001	55.80555477183149
15992	PRO Portsii	gorod Moskva, Beskudnikovskij bul'var, dom 3	(991) 104-09-96	37.56121399999999	55.85891578742868
15993	Kafe	gorod Moskva, Lodochnaja ulitsa, dom 10	(925) 034-11-11	37.451466	55.836284780804796
15994	Sentjabr'	gorod Moskva, ulitsa Pokrovka, dom 20/1, stroenie 1	(926) 608-28-58	37.647416000000014	55.758287758076726
15995	Kofejnja	gorod Moskva, 2-j Donskoj proezd, dom 10	(495) 725-68-33	37.592856	55.71064174426988
15996	Chacha	gorod Moskva, ulitsa Mnevniki, dom 21	(916) 077-55-55	37.48128500000001	55.77373076256434
16000	Fiestafam	gorod Moskva, ulitsa Arsjukova, dom 5A	(903) 792-73-06	37.556565	55.93339280932042
16002	OneBucksCoffee	gorod Moskva, Krasnoproletarskaja ulitsa, dom 14/2	(495) 005-54-39	37.60745300000001	55.776632763408315
16003	Fudkort	gorod Moskva, ulitsa Pokrovka, dom 7/9-11, korpus 1	(929) 689-00-34	37.642036999999995	55.75920275834244
16004	Stolovaja	gorod Moskva, Polimernaja ulitsa, dom 8, stroenie 2	(909) 944-00-88	37.801299	55.746028754518726
16005	Moja Bulochnaja	gorod Moskva, ulitsa Stromynka, dom 25, stroenie 1	(999) 797-71-77	37.700864	55.7958737690096
16006	KEBAB-HAUZ	gorod Moskva, Tagil'skaja ulitsa, dom 4, stroenie 15	(977) 839-18-79	37.751031	55.819266775832446
16007	Fine kofe	gorod Moskva, ulitsa Volhonka, dom 9, stroenie 2	(916) 907-25-43	37.607979	55.747139754841015
16008	Bottega	gorod Moskva, Hodynskij bul'var, dom 20A, stroenie 1	(926) 357-58-04	37.522601	55.79008376732306
16014	Kraftovyj dom	gorod Moskva, Narvskaja ulitsa, dom 11, korpus 2	(963) 686-52-66	37.502561000000014	55.833186779899066
16016	Chik O'rico	gorod Moskva, Poslannikov pereulok, dom 18, stroenie 1	(926) 266-63-35	37.683645000000006	55.770159761526074
16017	Too cups	gorod Moskva, Kashirskoe shosse, vladenie 26G	(968) 605-00-59	37.64759	55.65405772794899
16020	Bar 24 Etazh	gorod Moskva, proezd Zavoda Serp i Molot, dom 3, korpus 2	(916) 843-83-93	37.697517	55.7549837571174
16022	Kofejnja Prosvet	gorod Moskva, ulitsa Il'inka, dom 4	(985) 973-07-04	37.626224999999984	55.75321475660388
16023	PastFood	gorod Moskva, ulitsa Gruzinskij Val, dom 11, stroenie 4	(499) 372-37-37	37.57794499999999	55.77392576262104
16024	Xaliflife	gorod Moskva, 1-j Tverskoj-Jamskoj pereulok, dom 18	(499) 250-01-21	37.59914599999999	55.773638762537566
16026	Sushi-bar Takeshi	gorod Moskva, Novodmitrovskaja ulitsa, dom 1, stroenie 6	(925) 661-14-20	37.584353	55.807115772286714
16027	Mr.GYROS Shaurma	gorod Moskva, Leningradskij prospekt, dom 74, korpus 6	(965) 394-51-99	37.517177	55.80667077215693
16028	Gokos	gorod Moskva, Rozhdestvenskij bul'var, dom 1	(977) 130-05-89	37.62421400000001	55.766710760523615
16029	Cofix	gorod Moskva, Shodnenskaja ulitsa, dom 56	(985) 236-81-60	37.443962000000006	55.85030078490559
16030	Kofe MOLOKO	gorod Moskva, ulitsa 1812 Goda, dom 2, korpus 2	(985) 723-75-15	37.524491000000005	55.735644751507934
16031	Kofe MOLOKO	gorod Moskva, Kutuzovskij prospekt, dom 9, korpus 1	(929) 945-82-92	37.561174	55.7484877552321
16032	Kofe MOLOKO	gorod Moskva, Kutuzovskij prospekt, dom 35	(985) 723-75-69	37.53796299999999	55.74050175291587
16033	Grento Pizza Pasta	gorod Moskva, Bol'shaja Novodmitrovskaja ulitsa, dom 36, stroenie 6	(910) 418-88-47	37.58546799999999	55.80585777191985
16034	Bazza	gorod Moskva, ulitsa Aviakonstruktora Mikojana, dom 2, stroenie 1	(926) 011-50-59	37.545306	55.78838576682864
16036	Burger Heroes	gorod Moskva, Nizhnjaja Radischevskaja ulitsa, dom 5, stroenie 1	(929) 582-44-07	37.65326	55.742050753365
16037	Puice Coffee	gorod Moskva, Nizhnjaja Radischevskaja ulitsa, dom 5, stroenie 1	(925) 604-72-99	37.65326	55.742050753365
16038	Stolovaja GBOU Shkola №827	gorod Moskva, ulitsa Geroev Panfilovtsev, dom 45, korpus 3	(495) 976-31-24	37.412941	55.85318078574886
16039	Stolovaja GBOU Shkola №827	gorod Moskva, ulitsa Geroev Panfilovtsev, dom 35, korpus 2	(495) 976-31-24	37.413499000000016	55.85491678625727
16040	Stolovaja GBOU Shkola №1399	gorod Moskva, ulitsa Vilisa Latsisa, dom 33, korpus 2	(495) 976-31-24	37.40993099999999	55.85898278744832
16041	Stolovaja GBOU Shkola №883	gorod Moskva, ulitsa Vilisa Latsisa, dom 23, korpus 3	(495) 976-31-24	37.422712	55.86111478807302
16042	Stolovaja GBOU Shkola №883	gorod Moskva, ulitsa Vilisa Latsisa, dom 11, korpus 2	(495) 976-31-24	37.427023	55.86248678847508
16043	Stolovaja GBOU Shkola №883	gorod Moskva, Planernaja ulitsa, dom 5, korpus 2	(495) 976-31-24	37.431487	55.86043978787521
16044	Stolovaja GBOU Shkola №1286	gorod Moskva, ulitsa Geroev Panfilovtsev, dom 15	(495) 976-31-24	37.426933	55.85710578689843
16045	Stolovaja GBOU Shkola №1286	gorod Moskva, Turistskaja ulitsa, dom 16, korpus 2	(495) 976-31-24	37.42404199999997	55.85475878621098
16046	Stolovaja GBOU Shkola №1286	gorod Moskva, ulitsa Geroev Panfilovtsev, dom 13, korpus 2	(495) 976-31-24	37.430423000000005	55.85546678641833
16048	Stolovaja GBOU Shkola №1571	gorod Moskva, ulitsa Fomichevoj, dom 5, korpus 1	(495) 976-31-24	37.444303000000005	55.85607678659701
16049	Stolovaja GBOU Shkola №1571	gorod Moskva, ulitsa Fomichevoj, dom 5	(495) 976-31-24	37.44392899999999	55.856711786783016
16050	Stolovaja GBOU Shkola №1571	gorod Moskva, ulitsa Fomichevoj, dom 1, korpus 1	(495) 976-31-24	37.446831	55.85743978699626
16052	Stolovaja GBOU Shkola №1571	gorod Moskva, ulitsa Svobody, dom 81, korpus 1	(495) 976-31-24	37.44530999999999	55.86185578829018
16053	Stolovaja GBOU Shkola №1571	gorod Moskva, Planernaja ulitsa, dom 12, korpus 2	(495) 976-31-24	37.43874699999999	55.8598417877
16054	Stolovaja GBOU Shkola №1571	gorod Moskva, ulitsa Svobody, dom 81, korpus 6	(495) 976-31-24	37.441909	55.86268978853459
16055	Stolovaja GBOU Shkola №1571	gorod Moskva, ulitsa Svobody, dom 81, korpus 1	(495) 976-31-24	37.44530999999999	55.86185578829018
16056	Buhanka Mini Pekarnja	gorod Moskva, poselenie Vnukovskoe, ulitsa Borisa Pasternaka, dom 13	(910) 431-67-55	37.32677400000001	55.639735723831095
16058	VO	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16059	Syr i Kofe	gorod Moskva, Hitrovskij pereulok, dom 3/1, stroenie 4	(965) 158-65-92	37.64331500000001	55.753397756656994
16060	Cutfish	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(999) 351-09-00	37.540184	55.74820775515087
16061	Lavanda Eclair	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16062	Hagao	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16063	Zabyli sahar	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16064	JUICE CITY	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16065	Betmen i Uzbeki	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16066	PizzeLove	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16067	MyGelato	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16068	Marshe	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.6666006074983	55.8455736318026
